glass_type,method,k,iteration,ari,selected_features,feature_jaccard,failed,failure_reason
高钾,Ward,5,687,0.6051332675222113,SiO2+CuO+Al2O3+P2O5,0.8,0,
高钾,Ward,2,688,1.0,SiO2+P2O5+Al2O3+K2O,0.8,0,
高钾,Ward,3,688,0.425754060324826,SiO2+P2O5+Al2O3+K2O,0.8,0,
高钾,Ward,4,688,1.0,SiO2+P2O5+Al2O3+K2O,0.8,0,
高钾,Ward,5,688,0.5209580838323353,SiO2+P2O5+Al2O3+K2O,0.8,0,
高钾,Ward,2,689,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,3,689,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,4,689,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,5,689,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,2,690,1.0,SiO2+K2O,0.4,0,
高钾,Ward,3,690,0.6354166666666666,SiO2+K2O,0.4,0,
高钾,Ward,4,690,0.2886178861788618,SiO2+K2O,0.4,0,
高钾,Ward,5,690,0.31693989071038253,SiO2+K2O,0.4,0,
高钾,Ward,2,691,-0.12903225806451613,CuO+PbO+CaO+Fe2O3,0.125,0,
高钾,Ward,3,691,-0.017241379310344827,CuO+PbO+CaO+Fe2O3,0.125,0,
高钾,Ward,4,691,0.26258992805755393,CuO+PbO+CaO+Fe2O3,0.125,0,
高钾,Ward,5,691,0.39486552567237165,CuO+PbO+CaO+Fe2O3,0.125,0,
高钾,Ward,2,692,0.0,Fe2O3+CuO+CaO,0.14285714285714285,0,
高钾,Ward,3,692,0.22641509433962265,Fe2O3+CuO+CaO,0.14285714285714285,0,
高钾,Ward,4,692,0.40816326530612246,Fe2O3+CuO+CaO,0.14285714285714285,0,
高钾,Ward,5,692,0.45803537824614227,Fe2O3+CuO+CaO,0.14285714285714285,0,
高钾,Ward,2,693,1.0,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,3,693,0.9001386962552012,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,4,693,0.5167785234899329,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,5,693,0.563392107472712,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,2,694,1.0,Al2O3+SiO2+K2O+P2O5,0.8,0,
高钾,Ward,3,694,0.425754060324826,Al2O3+SiO2+K2O+P2O5,0.8,0,
高钾,Ward,4,694,1.0,Al2O3+SiO2+K2O+P2O5,0.8,0,
高钾,Ward,5,694,0.570446735395189,Al2O3+SiO2+K2O+P2O5,0.8,0,
高钾,Ward,2,695,1.0,SiO2+CaO+Al2O3+CuO,0.5,0,
高钾,Ward,3,695,0.7838137472283814,SiO2+CaO+Al2O3+CuO,0.5,0,
高钾,Ward,4,695,0.41578947368421054,SiO2+CaO+Al2O3+CuO,0.5,0,
高钾,Ward,5,695,0.18041237113402062,SiO2+CaO+Al2O3+CuO,0.5,0,
高钾,Ward,2,696,-0.11940298507462686,Al2O3+SiO2+P2O5+CuO,0.8,0,
高钾,Ward,3,696,0.7828507795100222,Al2O3+SiO2+P2O5+CuO,0.8,0,
高钾,Ward,4,696,0.6085538238492207,Al2O3+SiO2+P2O5+CuO,0.8,0,
高钾,Ward,5,696,0.6173469387755102,Al2O3+SiO2+P2O5+CuO,0.8,0,
高钾,Ward,2,697,-0.09871244635193133,SiO2+CuO+Fe2O3,0.3333333333333333,0,
高钾,Ward,3,697,-0.053497942386831275,SiO2+CuO+Fe2O3,0.3333333333333333,0,
高钾,Ward,4,697,0.06903103229892336,SiO2+CuO+Fe2O3,0.3333333333333333,0,
高钾,Ward,5,697,0.13380281690140844,SiO2+CuO+Fe2O3,0.3333333333333333,0,
高钾,Ward,2,698,0.2033195020746888,SiO2+Fe2O3+P2O5+CuO,0.5,0,
高钾,Ward,3,698,0.2550607287449393,SiO2+Fe2O3+P2O5+CuO,0.5,0,
高钾,Ward,4,698,0.2727272727272727,SiO2+Fe2O3+P2O5+CuO,0.5,0,
高钾,Ward,5,698,0.3059360730593607,SiO2+Fe2O3+P2O5+CuO,0.5,0,
高钾,Ward,2,699,1.0,K2O+MgO+Al2O3+SiO2,0.5,0,
高钾,Ward,3,699,0.3775933609958506,K2O+MgO+Al2O3+SiO2,0.5,0,
高钾,Ward,4,699,0.25311203319502074,K2O+MgO+Al2O3+SiO2,0.5,0,
高钾,Ward,5,699,0.1837782340862423,K2O+MgO+Al2O3+SiO2,0.5,0,
高钾,Ward,2,700,0.21375921375921375,K2O+P2O5+Al2O3+MgO,0.5,0,
高钾,Ward,3,700,0.4482758620689655,K2O+P2O5+Al2O3+MgO,0.5,0,
高钾,Ward,4,700,0.9641255605381166,K2O+P2O5+Al2O3+MgO,0.5,0,
高钾,Ward,5,700,0.5665024630541872,K2O+P2O5+Al2O3+MgO,0.5,0,
高钾,Ward,2,701,-0.11940298507462686,K2O+Al2O3+CuO+P2O5,0.8,0,
高钾,Ward,3,701,1.0,K2O+Al2O3+CuO+P2O5,0.8,0,
高钾,Ward,4,701,0.94874715261959,K2O+Al2O3+CuO+P2O5,0.8,0,
高钾,Ward,5,701,0.5381773399014779,K2O+Al2O3+CuO+P2O5,0.8,0,
高钾,Ward,2,702,1.0,Al2O3+K2O+SiO2,0.6,0,
高钾,Ward,3,702,0.6102841677943166,Al2O3+K2O+SiO2,0.6,0,
高钾,Ward,4,702,0.5856115107913669,Al2O3+K2O+SiO2,0.6,0,
高钾,Ward,5,702,0.36749633967789164,Al2O3+K2O+SiO2,0.6,0,
高钾,Ward,2,703,1.0,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,3,703,0.7053206002728513,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,4,703,0.8926334625708321,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,5,703,0.4963273871983211,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,2,704,1.0,Al2O3+K2O+MgO+CuO+P2O5,0.6666666666666666,0,
高钾,Ward,3,704,0.6354598177299089,Al2O3+K2O+MgO+CuO+P2O5,0.6666666666666666,0,
高钾,Ward,4,704,0.9666388657214345,Al2O3+K2O+MgO+CuO+P2O5,0.6666666666666666,0,
高钾,Ward,5,704,0.5907928388746803,Al2O3+K2O+MgO+CuO+P2O5,0.6666666666666666,0,
高钾,Ward,2,705,0.6926229508196722,SiO2+K2O+P2O5,0.6,0,
高钾,Ward,3,705,0.5691797845898923,SiO2+K2O+P2O5,0.6,0,
高钾,Ward,4,705,0.6068796068796068,SiO2+K2O+P2O5,0.6,0,
高钾,Ward,5,705,0.2618878637331441,SiO2+K2O+P2O5,0.6,0,
高钾,Ward,2,706,1.0,K2O+MgO+Al2O3+SiO2+P2O5,0.6666666666666666,0,
高钾,Ward,3,706,0.5012468827930174,K2O+MgO+Al2O3+SiO2+P2O5,0.6666666666666666,0,
高钾,Ward,4,706,1.0,K2O+MgO+Al2O3+SiO2+P2O5,0.6666666666666666,0,
高钾,Ward,5,706,1.0,K2O+MgO+Al2O3+SiO2+P2O5,0.6666666666666666,0,
高钾,Ward,2,707,1.0,K2O+SiO2+P2O5,0.6,0,
高钾,Ward,3,707,0.357429718875502,K2O+SiO2+P2O5,0.6,0,
高钾,Ward,4,707,1.0,K2O+SiO2+P2O5,0.6,0,
高钾,Ward,5,707,1.0,K2O+SiO2+P2O5,0.6,0,
高钾,Ward,2,708,-0.09883720930232558,Fe2O3+SiO2+P2O5+CuO,0.5,0,
高钾,Ward,3,708,-0.03782287822878229,Fe2O3+SiO2+P2O5+CuO,0.5,0,
高钾,Ward,4,708,0.05918727915194346,Fe2O3+SiO2+P2O5+CuO,0.5,0,
高钾,Ward,5,708,0.08329845123482629,Fe2O3+SiO2+P2O5+CuO,0.5,0,
高钾,Ward,2,709,-0.06666666666666667,Fe2O3+SiO2+P2O5,0.3333333333333333,0,
高钾,Ward,3,709,0.199438202247191,Fe2O3+SiO2+P2O5,0.3333333333333333,0,
高钾,Ward,4,709,0.0631653655074521,Fe2O3+SiO2+P2O5,0.3333333333333333,0,
高钾,Ward,5,709,0.15316982878297083,Fe2O3+SiO2+P2O5,0.3333333333333333,0,
高钾,Ward,2,710,1.0,P2O5+SiO2+K2O,0.6,0,
高钾,Ward,3,710,0.7889182058047494,P2O5+SiO2+K2O,0.6,0,
高钾,Ward,4,710,0.67558799675588,P2O5+SiO2+K2O,0.6,0,
高钾,Ward,5,710,0.6748848550528312,P2O5+SiO2+K2O,0.6,0,
高钾,Ward,2,711,-0.08333333333333333,K2O+Al2O3+SiO2+P2O5,0.8,0,
高钾,Ward,3,711,1.0,K2O+Al2O3+SiO2+P2O5,0.8,0,
高钾,Ward,4,711,0.41256459069893936,K2O+Al2O3+SiO2+P2O5,0.8,0,
高钾,Ward,5,711,0.5668449197860963,K2O+Al2O3+SiO2+P2O5,0.8,0,
高钾,Ward,2,712,1.0,K2O+Al2O3+CuO+SiO2+P2O5,1.0,0,
高钾,Ward,3,712,1.0,K2O+Al2O3+CuO+SiO2+P2O5,1.0,0,
高钾,Ward,4,712,0.9315068493150684,K2O+Al2O3+CuO+SiO2+P2O5,1.0,0,
高钾,Ward,5,712,0.47336561743341404,K2O+Al2O3+CuO+SiO2+P2O5,1.0,0,
高钾,Ward,2,713,0.0,K2O+CuO+Al2O3+P2O5,0.8,0,
高钾,Ward,3,713,0.08603667136812412,K2O+CuO+Al2O3+P2O5,0.8,0,
高钾,Ward,4,713,0.2939046469523235,K2O+CuO+Al2O3+P2O5,0.8,0,
高钾,Ward,5,713,0.22486033519553073,K2O+CuO+Al2O3+P2O5,0.8,0,
高钾,Ward,2,714,-0.06779661016949153,Al2O3+P2O5+CaO+Fe2O3,0.2857142857142857,0,
高钾,Ward,3,714,-0.021621621621621623,Al2O3+P2O5+CaO+Fe2O3,0.2857142857142857,0,
高钾,Ward,4,714,0.03095558546433378,Al2O3+P2O5+CaO+Fe2O3,0.2857142857142857,0,
高钾,Ward,5,714,0.13978494623655913,Al2O3+P2O5+CaO+Fe2O3,0.2857142857142857,0,
高钾,Ward,2,715,1.0,Al2O3+CuO+SiO2+K2O,0.8,0,
高钾,Ward,3,715,1.0,Al2O3+CuO+SiO2+K2O,0.8,0,
高钾,Ward,4,715,0.6025393320452663,Al2O3+CuO+SiO2+K2O,0.8,0,
高钾,Ward,5,715,0.5264937993235626,Al2O3+CuO+SiO2+K2O,0.8,0,
高钾,Ward,2,716,0.0,CuO+Fe2O3+Al2O3,0.3333333333333333,0,
高钾,Ward,3,716,0.0,CuO+Fe2O3+Al2O3,0.3333333333333333,0,
高钾,Ward,4,716,-0.0641025641025641,CuO+Fe2O3+Al2O3,0.3333333333333333,0,
高钾,Ward,5,716,-0.03081232492997199,CuO+Fe2O3+Al2O3,0.3333333333333333,0,
高钾,Ward,2,717,1.0,Al2O3+SiO2+K2O+Fe2O3,0.5,0,
高钾,Ward,3,717,0.4582043343653251,Al2O3+SiO2+K2O+Fe2O3,0.5,0,
高钾,Ward,4,717,0.32432432432432434,Al2O3+SiO2+K2O+Fe2O3,0.5,0,
高钾,Ward,5,717,0.27299703264094954,Al2O3+SiO2+K2O+Fe2O3,0.5,0,
高钾,Ward,2,718,0.7311827956989247,SiO2+Al2O3+P2O5,0.6,0,
高钾,Ward,3,718,0.7660818713450293,SiO2+Al2O3+P2O5,0.6,0,
高钾,Ward,4,718,0.3739424703891709,SiO2+Al2O3+P2O5,0.6,0,
高钾,Ward,5,718,0.3793103448275862,SiO2+Al2O3+P2O5,0.6,0,
高钾,Ward,2,719,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,3,719,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,4,719,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,5,719,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,2,720,0.08333333333333333,SiO2+Fe2O3+CuO+P2O5,0.5,0,
高钾,Ward,3,720,0.12550607287449392,SiO2+Fe2O3+CuO+P2O5,0.5,0,
高钾,Ward,4,720,0.18088737201365188,SiO2+Fe2O3+CuO+P2O5,0.5,0,
高钾,Ward,5,720,0.3054136874361593,SiO2+Fe2O3+CuO+P2O5,0.5,0,
高钾,Ward,2,721,1.0,SiO2+K2O+P2O5+CuO,0.8,0,
高钾,Ward,3,721,1.0,SiO2+K2O+P2O5+CuO,0.8,0,
高钾,Ward,4,721,0.8984485190409027,SiO2+K2O+P2O5+CuO,0.8,0,
高钾,Ward,5,721,0.4885844748858447,SiO2+K2O+P2O5+CuO,0.8,0,
高钾,Ward,2,722,1.0,SiO2+Al2O3+K2O,0.6,0,
高钾,Ward,3,722,0.39983328702417337,SiO2+Al2O3+K2O,0.6,0,
高钾,Ward,4,722,0.5159663865546219,SiO2+Al2O3+K2O,0.6,0,
高钾,Ward,5,722,0.4566353187042842,SiO2+Al2O3+K2O,0.6,0,
高钾,Ward,2,723,0.3389830508474576,SiO2+Al2O3+CuO+P2O5,0.8,0,
高钾,Ward,3,723,0.09230769230769231,SiO2+Al2O3+CuO+P2O5,0.8,0,
高钾,Ward,4,723,0.17857142857142858,SiO2+Al2O3+CuO+P2O5,0.8,0,
高钾,Ward,5,723,0.24242424242424243,SiO2+Al2O3+CuO+P2O5,0.8,0,
高钾,Ward,2,724,1.0,Al2O3+SiO2+K2O,0.6,0,
高钾,Ward,3,724,0.5509977827050998,Al2O3+SiO2+K2O,0.6,0,
高钾,Ward,4,724,0.6052631578947368,Al2O3+SiO2+K2O,0.6,0,
高钾,Ward,5,724,0.5198463508322664,Al2O3+SiO2+K2O,0.6,0,
高钾,Ward,2,725,0.35,SiO2+Al2O3+CuO,0.6,0,
高钾,Ward,3,725,0.058823529411764705,SiO2+Al2O3+CuO,0.6,0,
高钾,Ward,4,725,0.13608130999435347,SiO2+Al2O3+CuO,0.6,0,
高钾,Ward,5,725,0.2849035187287174,SiO2+Al2O3+CuO,0.6,0,
高钾,Ward,2,726,-0.09871244635193133,PbO+Al2O3+P2O5+Fe2O3,0.2857142857142857,0,
高钾,Ward,3,726,0.44427292374189564,PbO+Al2O3+P2O5+Fe2O3,0.2857142857142857,0,
高钾,Ward,4,726,0.4902654867256637,PbO+Al2O3+P2O5+Fe2O3,0.2857142857142857,0,
高钾,Ward,5,726,0.4083370685791125,PbO+Al2O3+P2O5+Fe2O3,0.2857142857142857,0,
高钾,Ward,2,727,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,3,727,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,4,727,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,5,727,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,2,728,1.0,CaO+K2O+CuO+P2O5,0.5,0,
高钾,Ward,3,728,1.0,CaO+K2O+CuO+P2O5,0.5,0,
高钾,Ward,4,728,0.6368876080691642,CaO+K2O+CuO+P2O5,0.5,0,
高钾,Ward,5,728,0.6120689655172413,CaO+K2O+CuO+P2O5,0.5,0,
高钾,Ward,2,729,1.0,SiO2+Al2O3+K2O,0.6,0,
高钾,Ward,3,729,0.4132029339853301,SiO2+Al2O3+K2O,0.6,0,
高钾,Ward,4,729,0.2789267747344885,SiO2+Al2O3+K2O,0.6,0,
高钾,Ward,5,729,0.11764705882352941,SiO2+Al2O3+K2O,0.6,0,
高钾,Ward,2,730,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,3,730,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,4,730,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,5,730,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,2,731,1.0,SiO2+Al2O3+K2O+P2O5,0.8,0,
高钾,Ward,3,731,0.7889182058047494,SiO2+Al2O3+K2O+P2O5,0.8,0,
高钾,Ward,4,731,0.9660729431721798,SiO2+Al2O3+K2O+P2O5,0.8,0,
高钾,Ward,5,731,0.44678609062170704,SiO2+Al2O3+K2O+P2O5,0.8,0,
高钾,Ward,2,732,1.0,P2O5+SiO2+Al2O3+K2O,0.8,0,
高钾,Ward,3,732,0.4700524427270218,P2O5+SiO2+Al2O3+K2O,0.8,0,
高钾,Ward,4,732,0.46380697050938335,P2O5+SiO2+Al2O3+K2O,0.8,0,
高钾,Ward,5,732,0.38661710037174724,P2O5+SiO2+Al2O3+K2O,0.8,0,
高钾,Ward,2,733,0.23529411764705882,SiO2+P2O5+Al2O3,0.6,0,
高钾,Ward,3,733,0.10606060606060606,SiO2+P2O5+Al2O3,0.6,0,
高钾,Ward,4,733,0.21946518911105758,SiO2+P2O5+Al2O3,0.6,0,
高钾,Ward,5,733,0.27281368821292773,SiO2+P2O5+Al2O3,0.6,0,
高钾,Ward,2,734,0.3389830508474576,Fe2O3+Al2O3+CuO,0.3333333333333333,0,
高钾,Ward,3,734,0.35011709601873536,Fe2O3+Al2O3+CuO,0.3333333333333333,0,
高钾,Ward,4,734,0.35009671179883944,Fe2O3+Al2O3+CuO,0.3333333333333333,0,
高钾,Ward,5,734,0.3968531468531469,Fe2O3+Al2O3+CuO,0.3333333333333333,0,
高钾,Ward,2,735,0.08333333333333333,K2O+CuO+CaO+P2O5,0.5,0,
高钾,Ward,3,735,0.07390917186108638,K2O+CuO+CaO+P2O5,0.5,0,
高钾,Ward,4,735,0.08564462054251752,K2O+CuO+CaO+P2O5,0.5,0,
高钾,Ward,5,735,0.27738050432818967,K2O+CuO+CaO+P2O5,0.5,0,
高钾,Ward,2,736,1.0,Al2O3+SiO2+P2O5+K2O,0.8,0,
高钾,Ward,3,736,0.3775933609958506,Al2O3+SiO2+P2O5+K2O,0.8,0,
高钾,Ward,4,736,0.23076923076923078,Al2O3+SiO2+P2O5+K2O,0.8,0,
高钾,Ward,5,736,0.22272727272727272,Al2O3+SiO2+P2O5+K2O,0.8,0,
高钾,Ward,2,737,0.47761194029850745,SiO2+P2O5+K2O+Al2O3,0.8,0,
高钾,Ward,3,737,1.0,SiO2+P2O5+K2O+Al2O3,0.8,0,
高钾,Ward,4,737,1.0,SiO2+P2O5+K2O+Al2O3,0.8,0,
高钾,Ward,5,737,0.6363636363636364,SiO2+P2O5+K2O+Al2O3,0.8,0,
高钾,Ward,2,738,0.08831908831908832,CuO+Al2O3+MgO+P2O5,0.5,0,
高钾,Ward,3,738,0.13776944704779756,CuO+Al2O3+MgO+P2O5,0.5,0,
高钾,Ward,4,738,0.7671194898807874,CuO+Al2O3+MgO+P2O5,0.5,0,
高钾,Ward,5,738,0.36860068259385664,CuO+Al2O3+MgO+P2O5,0.5,0,
高钾,Ward,2,739,-0.09871244635193133,Fe2O3+CaO+CuO+K2O,0.2857142857142857,0,
高钾,Ward,3,739,-0.030756442227763924,Fe2O3+CaO+CuO+K2O,0.2857142857142857,0,
高钾,Ward,4,739,0.07991742848717193,Fe2O3+CaO+CuO+K2O,0.2857142857142857,0,
高钾,Ward,5,739,0.3611024115252114,Fe2O3+CaO+CuO+K2O,0.2857142857142857,0,
高钾,Ward,2,740,1.0,P2O5+SiO2+Al2O3+K2O,0.8,0,
高钾,Ward,3,740,1.0,P2O5+SiO2+Al2O3+K2O,0.8,0,
高钾,Ward,4,740,1.0,P2O5+SiO2+Al2O3+K2O,0.8,0,
高钾,Ward,5,740,0.9620132953466287,P2O5+SiO2+Al2O3+K2O,0.8,0,
高钾,Ward,2,741,1.0,SiO2+K2O+Al2O3+P2O5,0.8,0,
高钾,Ward,3,741,0.9001386962552012,SiO2+K2O+Al2O3+P2O5,0.8,0,
高钾,Ward,4,741,0.8984485190409027,SiO2+K2O+Al2O3+P2O5,0.8,0,
高钾,Ward,5,741,0.9652878218108186,SiO2+K2O+Al2O3+P2O5,0.8,0,
高钾,Ward,2,742,0.47761194029850745,Al2O3+SiO2+CaO,0.3333333333333333,0,
高钾,Ward,3,742,0.13797374287837502,Al2O3+SiO2+CaO,0.3333333333333333,0,
高钾,Ward,4,742,0.2742571653957402,Al2O3+SiO2+CaO,0.3333333333333333,0,
高钾,Ward,5,742,0.10470800102907127,Al2O3+SiO2+CaO,0.3333333333333333,0,
高钾,Ward,2,743,-0.07142857142857142,Al2O3+CuO+P2O5,0.6,0,
高钾,Ward,3,743,-0.08597285067873303,Al2O3+CuO+P2O5,0.6,0,
高钾,Ward,4,743,0.13383458646616542,Al2O3+CuO+P2O5,0.6,0,
高钾,Ward,5,743,0.23371647509578544,Al2O3+CuO+P2O5,0.6,0,
高钾,Ward,2,744,0.75,SiO2+Al2O3+P2O5+CuO,0.8,0,
高钾,Ward,3,744,0.7020689655172414,SiO2+Al2O3+P2O5+CuO,0.8,0,
高钾,Ward,4,744,0.42939481268011526,SiO2+Al2O3+P2O5+CuO,0.8,0,
高钾,Ward,5,744,0.44144144144144143,SiO2+Al2O3+P2O5+CuO,0.8,0,
高钾,Ward,2,745,-0.0784313725490196,P2O5+Al2O3,0.4,0,
高钾,Ward,3,745,0.4198895027624309,P2O5+Al2O3,0.4,0,
高钾,Ward,4,745,0.2857142857142857,P2O5+Al2O3,0.4,0,
高钾,Ward,5,745,0.2613111726685134,P2O5+Al2O3,0.4,0,
高钾,Ward,2,746,0.08333333333333333,Al2O3+SiO2+Fe2O3+P2O5,0.5,0,
高钾,Ward,3,746,0.2446351931330472,Al2O3+SiO2+Fe2O3+P2O5,0.5,0,
高钾,Ward,4,746,0.2737430167597765,Al2O3+SiO2+Fe2O3+P2O5,0.5,0,
高钾,Ward,5,746,0.31724137931034485,Al2O3+SiO2+Fe2O3+P2O5,0.5,0,
高钾,Ward,2,747,1.0,SiO2+P2O5+Al2O3+K2O+MgO,0.6666666666666666,0,
高钾,Ward,3,747,0.5509977827050998,SiO2+P2O5+Al2O3+K2O+MgO,0.6666666666666666,0,
高钾,Ward,4,747,1.0,SiO2+P2O5+Al2O3+K2O+MgO,0.6666666666666666,0,
高钾,Ward,5,747,0.925,SiO2+P2O5+Al2O3+K2O+MgO,0.6666666666666666,0,
高钾,Ward,2,748,0.7457627118644068,SiO2+Fe2O3+P2O5+CuO,0.5,0,
高钾,Ward,3,748,0.8160535117056856,SiO2+Fe2O3+P2O5+CuO,0.5,0,
高钾,Ward,4,748,0.4582043343653251,SiO2+Fe2O3+P2O5+CuO,0.5,0,
高钾,Ward,5,748,0.29850746268656714,SiO2+Fe2O3+P2O5+CuO,0.5,0,
高钾,Ward,2,749,-0.09871244635193133,CuO+CaO,0.16666666666666666,0,
高钾,Ward,3,749,0.3309172010036242,CuO+CaO,0.16666666666666666,0,
高钾,Ward,4,749,0.3619017829214889,CuO+CaO,0.16666666666666666,0,
高钾,Ward,5,749,0.4076999012833169,CuO+CaO,0.16666666666666666,0,
高钾,Ward,2,750,1.0,SiO2+K2O+Al2O3+CuO,0.8,0,
高钾,Ward,3,750,1.0,SiO2+K2O+Al2O3+CuO,0.8,0,
高钾,Ward,4,750,0.8984485190409027,SiO2+K2O+Al2O3+CuO,0.8,0,
高钾,Ward,5,750,0.5108695652173914,SiO2+K2O+Al2O3+CuO,0.8,0,
高钾,Ward,2,751,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,3,751,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,4,751,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,5,751,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,2,752,0.08333333333333333,Al2O3+SiO2+Fe2O3+P2O5,0.5,0,
高钾,Ward,3,752,0.2572944297082228,Al2O3+SiO2+Fe2O3+P2O5,0.5,0,
高钾,Ward,4,752,0.4187102633969119,Al2O3+SiO2+Fe2O3+P2O5,0.5,0,
高钾,Ward,5,752,0.5348837209302325,Al2O3+SiO2+Fe2O3+P2O5,0.5,0,
高钾,Ward,2,753,-0.09871244635193133,Fe2O3+SiO2+CuO+P2O5,0.5,0,
高钾,Ward,3,753,-0.020255063765941484,Fe2O3+SiO2+CuO+P2O5,0.5,0,
高钾,Ward,4,753,0.054373522458628844,Fe2O3+SiO2+CuO+P2O5,0.5,0,
高钾,Ward,5,753,0.16535433070866143,Fe2O3+SiO2+CuO+P2O5,0.5,0,
高钾,Ward,2,754,0.0,CuO+Al2O3+P2O5,0.6,0,
高钾,Ward,3,754,0.0,CuO+Al2O3+P2O5,0.6,0,
高钾,Ward,4,754,0.2905405405405405,CuO+Al2O3+P2O5,0.6,0,
高钾,Ward,5,754,0.2641509433962264,CuO+Al2O3+P2O5,0.6,0,
高钾,Ward,2,755,0.6926229508196722,SiO2+Al2O3+CaO,0.3333333333333333,0,
高钾,Ward,3,755,0.21577946768060838,SiO2+Al2O3+CaO,0.3333333333333333,0,
高钾,Ward,4,755,0.31632400297250435,SiO2+Al2O3+CaO,0.3333333333333333,0,
高钾,Ward,5,755,0.18405627198124266,SiO2+Al2O3+CaO,0.3333333333333333,0,
高钾,Ward,2,756,1.0,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,3,756,0.8344827586206897,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,4,756,0.8984485190409027,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,5,756,0.9310938845822567,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,2,757,0.2,CuO+SiO2+P2O5,0.6,0,
高钾,Ward,3,757,0.12049252418645559,CuO+SiO2+P2O5,0.6,0,
高钾,Ward,4,757,0.27732610659439927,CuO+SiO2+P2O5,0.6,0,
高钾,Ward,5,757,0.23258162234937732,CuO+SiO2+P2O5,0.6,0,
高钾,Ward,2,758,-0.06666666666666667,Fe2O3+Al2O3+CuO,0.3333333333333333,0,
高钾,Ward,3,758,0.030303030303030304,Fe2O3+Al2O3+CuO,0.3333333333333333,0,
高钾,Ward,4,758,0.27916534935188114,Fe2O3+Al2O3+CuO,0.3333333333333333,0,
高钾,Ward,5,758,0.4642857142857143,Fe2O3+Al2O3+CuO,0.3333333333333333,0,
高钾,Ward,2,759,1.0,SiO2+K2O+Al2O3,0.6,0,
高钾,Ward,3,759,0.3317422434367542,SiO2+K2O+Al2O3,0.6,0,
高钾,Ward,4,759,0.30324623911322246,SiO2+K2O+Al2O3,0.6,0,
高钾,Ward,5,759,0.205607476635514,SiO2+K2O+Al2O3,0.6,0,
高钾,Ward,2,760,0.08333333333333333,SiO2+P2O5+CuO,0.6,0,
高钾,Ward,3,760,0.2550607287449393,SiO2+P2O5+CuO,0.6,0,
高钾,Ward,4,760,0.3253012048192771,SiO2+P2O5+CuO,0.6,0,
高钾,Ward,5,760,0.37276478679504815,SiO2+P2O5+CuO,0.6,0,
高钾,Ward,2,761,1.0,CuO+CaO+SiO2,0.3333333333333333,0,
高钾,Ward,3,761,0.800498753117207,CuO+CaO+SiO2,0.3333333333333333,0,
高钾,Ward,4,761,0.6160267111853088,CuO+CaO+SiO2,0.3333333333333333,0,
高钾,Ward,5,761,0.3062605752961083,CuO+CaO+SiO2,0.3333333333333333,0,
高钾,Ward,2,762,0.5333333333333333,Al2O3+SiO2+MgO+Fe2O3,0.2857142857142857,0,
高钾,Ward,3,762,0.5454545454545454,Al2O3+SiO2+MgO+Fe2O3,0.2857142857142857,0,
高钾,Ward,4,762,0.5659163987138264,Al2O3+SiO2+MgO+Fe2O3,0.2857142857142857,0,
高钾,Ward,5,762,0.4375,Al2O3+SiO2+MgO+Fe2O3,0.2857142857142857,0,
高钾,Ward,2,763,0.5333333333333333,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,3,763,0.4444444444444444,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,4,763,0.7848819838661488,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,5,763,0.8337374437131971,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,2,764,0.5333333333333333,Al2O3+SiO2,0.4,0,
高钾,Ward,3,764,0.3700787401574803,Al2O3+SiO2,0.4,0,
